region,sales_product_name,period_end,sales_cumulative_thousand_rub,year_header,quarter_header,period_label,is_full_year_column,year,quarter,region_scope,product_group_code,product_group_name,sales_quarter_thousand_rub,sales_product_code,source_file
Российская Федерация без учета новых субъектов (с 01.01.2023),Макаронные изделия,2025-06-30,137112108.8,2025,2,январь-июнь,False,2025,2,RF_without_new_regions,G01,"Хлеб, крупы, мука и макаронные изделия",72781956.4,S_макаронные_изделия,[2017-2025]_sales_dynamics.xls
Российская Федерация без учета новых субъектов (с 01.01.2023),Макаронные изделия,2025-09-30,218759259.5,2025,3,январь-сентябрь,False,2025,3,RF_without_new_regions,G01,"Хлеб, крупы, мука и макаронные изделия",81647150.69999999,S_макаронные_изделия,[2017-2025]_sales_dynamics.xls
Российская Федерация без учета новых субъектов (с 01.01.2023),Макаронные изделия,2025-12-31,291737356.6,2025,4,январь-декабрь,False,2025,4,RF_without_new_regions,G01,"Хлеб, крупы, мука и макаронные изделия",72978097.10000002,S_макаронные_изделия,[2017-2025]_sales_dynamics.xls
Российская Федерация,Маргариновая продукция,2017-03-31,10688123.44,2017,1,январь-март,False,2017,1,RF_total,G05,"Бакалея, масло, сахар, чай, соль",10688123.44,S_маргариновая_продукция,[2017-2025]_sales_dynamics.xls
Российская Федерация,Маргариновая продукция,2017-06-30,21774091.8,2017,2,январь-июнь,False,2017,2,RF_total,G05,"Бакалея, масло, сахар, чай, соль",11085968.360000001,S_маргариновая_продукция,[2017-2025]_sales_dynamics.xls
Российская Федерация,Маргариновая продукция,2017-09-30,32730269.8,2017,3,январь-сентябрь,False,2017,3,RF_total,G05,"Бакалея, масло, сахар, чай, соль",10956178.0,S_маргариновая_продукция,[2017-2025]_sales_dynamics.xls
Российская Федерация,Маргариновая продукция,2017-12-31,46571855.6,2017,4,январь-декабрь,False,2017,4,RF_total,G05,"Бакалея, масло, сахар, чай, соль",13841585.8,S_маргариновая_продукция,[2017-2025]_sales_dynamics.xls
Российская Федерация,Маргариновая продукция,2018-03-31,10595308.4,2018,1,январь-март,False,2018,1,RF_total,G05,"Бакалея, масло, сахар, чай, соль",10595308.4,S_маргариновая_продукция,[2017-2025]_sales_dynamics.xls
Российская Федерация,Маргариновая продукция,2018-06-30,21976738.3,2018,2,январь-июнь,False,2018,2,RF_total,G05,"Бакалея, масло, сахар, чай, соль",11381429.9,S_маргариновая_продукция,[2017-2025]_sales_dynamics.xls
Российская Федерация,Маргариновая продукция,2018-09-30,33139604.4,2018,3,январь-сентябрь,False,2018,3,RF_total,G05,"Бакалея, масло, сахар, чай, соль",11162866.099999998,S_маргариновая_продукция,[2017-2025]_sales_dynamics.xls
Российская Федерация,Маргариновая продукция,2018-12-31,43588738.4,2018,4,январь-декабрь,False,2018,4,RF_total,G05,"Бакалея, масло, сахар, чай, соль",10449134.0,S_маргариновая_продукция,[2017-2025]_sales_dynamics.xls
Российская Федерация,Маргариновая продукция,2019-03-31,10607189.2,2019,1,январь-март,False,2019,1,RF_total,G05,"Бакалея, масло, сахар, чай, соль",10607189.2,S_маргариновая_продукция,[2017-2025]_sales_dynamics.xls
Российская Федерация,Маргариновая продукция,2019-06-30,22215922.3,2019,2,январь-июнь,False,2019,2,RF_total,G05,"Бакалея, масло, сахар, чай, соль",11608733.100000001,S_маргариновая_продукция,[2017-2025]_sales_dynamics.xls
Российская Федерация,Маргариновая продукция,2019-09-30,33457574.3,2019,3,январь-сентябрь,False,2019,3,RF_total,G05,"Бакалея, масло, сахар, чай, соль",11241652.0,S_маргариновая_продукция,[2017-2025]_sales_dynamics.xls
Российская Федерация,Маргариновая продукция,2019-12-31,43966608.03,2019,4,январь-декабрь,False,2019,4,RF_total,G05,"Бакалея, масло, сахар, чай, соль",10509033.73,S_маргариновая_продукция,[2017-2025]_sales_dynamics.xls
Российская Федерация,Маргариновая продукция,2020-03-31,10223485.5,2020,1,январь-март,False,2020,1,RF_total,G05,"Бакалея, масло, сахар, чай, соль",10223485.5,S_маргариновая_продукция,[2017-2025]_sales_dynamics.xls
Российская Федерация,Маргариновая продукция,2020-06-30,21448382.1,2020,2,январь-июнь,False,2020,2,RF_total,G05,"Бакалея, масло, сахар, чай, соль",11224896.600000001,S_маргариновая_продукция,[2017-2025]_sales_dynamics.xls
Российская Федерация,Маргариновая продукция,2020-09-30,32652208.7,2020,3,январь-сентябрь,False,2020,3,RF_total,G05,"Бакалея, масло, сахар, чай, соль",11203826.599999998,S_маргариновая_продукция,[2017-2025]_sales_dynamics.xls
Российская Федерация,Маргариновая продукция,2020-12-31,42383046.5,2020,4,январь-декабрь,False,2020,4,RF_total,G05,"Бакалея, масло, сахар, чай, соль",9730837.8,S_маргариновая_продукция,[2017-2025]_sales_dynamics.xls
Российская Федерация,Маргариновая продукция,2021-03-31,10377449.1,2021,1,январь-март,False,2021,1,RF_total,G05,"Бакалея, масло, сахар, чай, соль",10377449.1,S_маргариновая_продукция,[2017-2025]_sales_dynamics.xls
Российская Федерация,Маргариновая продукция,2021-06-30,21660372.4,2021,2,январь-июнь,False,2021,2,RF_total,G05,"Бакалея, масло, сахар, чай, соль",11282923.299999999,S_маргариновая_продукция,[2017-2025]_sales_dynamics.xls
Российская Федерация,Маргариновая продукция,2021-09-30,34729425.4,2021,3,январь-сентябрь,False,2021,3,RF_total,G05,"Бакалея, масло, сахар, чай, соль",13069053.0,S_маргариновая_продукция,[2017-2025]_sales_dynamics.xls
Российская Федерация,Маргариновая продукция,2021-12-31,46454006.8,2021,4,январь-декабрь,False,2021,4,RF_total,G05,"Бакалея, масло, сахар, чай, соль",11724581.399999999,S_маргариновая_продукция,[2017-2025]_sales_dynamics.xls
