region,sales_product_name,period_end,physical_volume_cumulative_yoy_index,year_header,quarter_header,period_label,is_full_year_column,year,quarter,region_scope,product_group_code,product_group_name,source_file
Российская Федерация без учета новых субъектов (с 01.01.2023),Мобильные телефоны,2024-06-30,120.0,2024,2,январь-июнь,False,2024,2,RF_without_new_regions,G99,Прочее,[2017-2025]_rozn_dynamics.xls
Российская Федерация без учета новых субъектов (с 01.01.2023),Мобильные телефоны,2024-09-30,111.01,2024,3,январь-сентябрь,False,2024,3,RF_without_new_regions,G99,Прочее,[2017-2025]_rozn_dynamics.xls
Российская Федерация без учета новых субъектов (с 01.01.2023),Мобильные телефоны,2024-12-31,110.8,2024,4,январь-декабрь,False,2024,4,RF_without_new_regions,G99,Прочее,[2017-2025]_rozn_dynamics.xls
Российская Федерация без учета новых субъектов (с 01.01.2023),Мобильные телефоны,2025-03-31,87.83,2025,1,январь-март,False,2025,1,RF_without_new_regions,G99,Прочее,[2017-2025]_rozn_dynamics.xls
Российская Федерация без учета новых субъектов (с 01.01.2023),Мобильные телефоны,2025-06-30,88.31,2025,2,январь-июнь,False,2025,2,RF_without_new_regions,G99,Прочее,[2017-2025]_rozn_dynamics.xls
Российская Федерация без учета новых субъектов (с 01.01.2023),Мобильные телефоны,2025-09-30,88.98,2025,3,январь-сентябрь,False,2025,3,RF_without_new_regions,G99,Прочее,[2017-2025]_rozn_dynamics.xls
Российская Федерация без учета новых субъектов (с 01.01.2023),Мобильные телефоны,2025-12-31,89.89,2025,4,январь-декабрь,False,2025,4,RF_without_new_regions,G99,Прочее,[2017-2025]_rozn_dynamics.xls
Российская Федерация,Молоко питьевое,2017-03-31,98.42,2017,1,январь-март,False,2017,1,RF_total,G02,Молочная продукция и яйца,[2017-2025]_rozn_dynamics.xls
Российская Федерация,Молоко питьевое,2017-06-30,100.35,2017,2,январь-июнь,False,2017,2,RF_total,G02,Молочная продукция и яйца,[2017-2025]_rozn_dynamics.xls
Российская Федерация,Молоко питьевое,2017-09-30,101.62,2017,3,январь-сентябрь,False,2017,3,RF_total,G02,Молочная продукция и яйца,[2017-2025]_rozn_dynamics.xls
Российская Федерация,Молоко питьевое,2017-12-31,101.3,2017,4,январь-декабрь,False,2017,4,RF_total,G02,Молочная продукция и яйца,[2017-2025]_rozn_dynamics.xls
Российская Федерация,Молоко питьевое,2018-03-31,101.23,2018,1,январь-март,False,2018,1,RF_total,G02,Молочная продукция и яйца,[2017-2025]_rozn_dynamics.xls
Российская Федерация,Молоко питьевое,2018-06-30,103.08,2018,2,январь-июнь,False,2018,2,RF_total,G02,Молочная продукция и яйца,[2017-2025]_rozn_dynamics.xls
Российская Федерация,Молоко питьевое,2018-09-30,102.68,2018,3,январь-сентябрь,False,2018,3,RF_total,G02,Молочная продукция и яйца,[2017-2025]_rozn_dynamics.xls
Российская Федерация,Молоко питьевое,2018-12-31,102.45,2018,4,январь-декабрь,False,2018,4,RF_total,G02,Молочная продукция и яйца,[2017-2025]_rozn_dynamics.xls
Российская Федерация,Молоко питьевое,2019-03-31,103.4,2019,1,январь-март,False,2019,1,RF_total,G02,Молочная продукция и яйца,[2017-2025]_rozn_dynamics.xls
Российская Федерация,Молоко питьевое,2019-06-30,101.61,2019,2,январь-июнь,False,2019,2,RF_total,G02,Молочная продукция и яйца,[2017-2025]_rozn_dynamics.xls
Российская Федерация,Молоко питьевое,2019-09-30,101.09,2019,3,январь-сентябрь,False,2019,3,RF_total,G02,Молочная продукция и яйца,[2017-2025]_rozn_dynamics.xls
Российская Федерация,Молоко питьевое,2019-12-31,100.45,2019,4,январь-декабрь,False,2019,4,RF_total,G02,Молочная продукция и яйца,[2017-2025]_rozn_dynamics.xls
Российская Федерация,Молоко питьевое,2020-03-31,100.19,2020,1,январь-март,False,2020,1,RF_total,G02,Молочная продукция и яйца,[2017-2025]_rozn_dynamics.xls
Российская Федерация,Молоко питьевое,2020-06-30,97.01,2020,2,январь-июнь,False,2020,2,RF_total,G02,Молочная продукция и яйца,[2017-2025]_rozn_dynamics.xls
Российская Федерация,Молоко питьевое,2020-09-30,95.58,2020,3,январь-сентябрь,False,2020,3,RF_total,G02,Молочная продукция и яйца,[2017-2025]_rozn_dynamics.xls
Российская Федерация,Молоко питьевое,2020-12-31,90.32,2020,4,январь-декабрь,False,2020,4,RF_total,G02,Молочная продукция и яйца,[2017-2025]_rozn_dynamics.xls
Российская Федерация,Молоко питьевое,2021-03-31,98.34,2021,1,январь-март,False,2021,1,RF_total,G02,Молочная продукция и яйца,[2017-2025]_rozn_dynamics.xls
Российская Федерация,Молоко питьевое,2021-06-30,100.42,2021,2,январь-июнь,False,2021,2,RF_total,G02,Молочная продукция и яйца,[2017-2025]_rozn_dynamics.xls
Российская Федерация,Молоко питьевое,2021-09-30,102.38,2021,3,январь-сентябрь,False,2021,3,RF_total,G02,Молочная продукция и яйца,[2017-2025]_rozn_dynamics.xls
Российская Федерация,Молоко питьевое,2021-12-31,103.76,2021,4,январь-декабрь,False,2021,4,RF_total,G02,Молочная продукция и яйца,[2017-2025]_rozn_dynamics.xls
Российская Федерация,Молоко питьевое,2022-03-31,101.72,2022,1,январь-март,False,2022,1,RF_total,G02,Молочная продукция и яйца,[2017-2025]_rozn_dynamics.xls
Российская Федерация,Молоко питьевое,2022-06-30,100.86,2022,2,январь-июнь,False,2022,2,RF_total,G02,Молочная продукция и яйца,[2017-2025]_rozn_dynamics.xls
Российская Федерация,Молоко питьевое,2022-09-30,100.15,2022,3,январь-сентябрь,False,2022,3,RF_total,G02,Молочная продукция и яйца,[2017-2025]_rozn_dynamics.xls
Российская Федерация,Молоко питьевое,2022-12-31,100.53,2022,4,январь-декабрь,False,2022,4,RF_total,G02,Молочная продукция и яйца,[2017-2025]_rozn_dynamics.xls
Российская Федерация без учета новых субъектов (с 01.01.2023),Молоко питьевое,2023-03-31,98.56,2023,1,январь-март,False,2023,1,RF_without_new_regions,G02,Молочная продукция и яйца,[2017-2025]_rozn_dynamics.xls
Российская Федерация без учета новых субъектов (с 01.01.2023),Молоко питьевое,2023-06-30,103.73,2023,2,январь-июнь,False,2023,2,RF_without_new_regions,G02,Молочная продукция и яйца,[2017-2025]_rozn_dynamics.xls
Российская Федерация без учета новых субъектов (с 01.01.2023),Молоко питьевое,2023-09-30,100.48,2023,3,январь-сентябрь,False,2023,3,RF_without_new_regions,G02,Молочная продукция и яйца,[2017-2025]_rozn_dynamics.xls
Российская Федерация без учета новых субъектов (с 01.01.2023),Молоко питьевое,2023-12-31,102.62,2023,4,январь-декабрь,False,2023,4,RF_without_new_regions,G02,Молочная продукция и яйца,[2017-2025]_rozn_dynamics.xls
Российская Федерация без учета новых субъектов (с 01.01.2023),Молоко питьевое,2024-03-31,107.0,2024,1,январь-март,False,2024,1,RF_without_new_regions,G02,Молочная продукция и яйца,[2017-2025]_rozn_dynamics.xls
Российская Федерация без учета новых субъектов (с 01.01.2023),Молоко питьевое,2024-06-30,105.5,2024,2,январь-июнь,False,2024,2,RF_without_new_regions,G02,Молочная продукция и яйца,[2017-2025]_rozn_dynamics.xls
Российская Федерация без учета новых субъектов (с 01.01.2023),Молоко питьевое,2024-09-30,105.37,2024,3,январь-сентябрь,False,2024,3,RF_without_new_regions,G02,Молочная продукция и яйца,[2017-2025]_rozn_dynamics.xls
