period,period_end,year,quarter,product_code,product_name,group_code,group_name,target_demand_index,consumer_price_index,income_index,stock_days_mean,stock_value_mean_thousand_rub,physical_volume_index,consumer_price_index_lag4,consumer_price_index_lag8,consumer_price_index_lag4_vs_lag8,consumer_price_index_lag4_vs_lag8_pct,consumer_price_index_minus_group,consumer_price_index_minus_market,consumer_price_index_div_group,consumer_price_index_div_market,income_index_lag4,income_index_lag8,income_index_lag4_vs_lag8,income_index_lag4_vs_lag8_pct,income_index_minus_group,income_index_minus_market,income_index_div_group,income_index_div_market,stock_days_mean_lag4,stock_days_mean_lag8,stock_days_mean_lag4_vs_lag8,stock_days_mean_lag4_vs_lag8_pct,stock_days_mean_minus_group,stock_days_mean_minus_market,stock_days_mean_div_group,stock_days_mean_div_market,stock_value_mean_thousand_rub_lag4,stock_value_mean_thousand_rub_lag8,stock_value_mean_thousand_rub_lag4_vs_lag8,stock_value_mean_thousand_rub_lag4_vs_lag8_pct,stock_value_mean_thousand_rub_minus_group,stock_value_mean_thousand_rub_minus_market,stock_value_mean_thousand_rub_div_group,stock_value_mean_thousand_rub_div_market,physical_volume_index_lag4,physical_volume_index_lag8,physical_volume_index_lag4_vs_lag8,physical_volume_index_lag4_vs_lag8_pct,physical_volume_index_minus_group,physical_volume_index_minus_market,physical_volume_index_div_group,physical_volume_index_div_market
2019Q1,2019-03-31,2019,1,S_бензины_автомобильные,Бензины автомобильные,G10,Топливо и транспортные товары,104.189785,120.982753,108.900315,39.066667,1666606340.376667,98.42,108.974459,105.627924,3.346535000000003,3.168229454173504,0.0,6.5527112105263114,1.0,1.057263906471186,104.457399,100.0,4.457398999999995,4.457398999999995,0.0,0.0,1.0,1.0,37.986667,36.863333,1.1233339999999998,3.0472936345717843,0.0,0.0,1.0,1.0,1467832262.24,1318029619.0,149802643.24,11.365650747185525,0.0,0.0,1.0,1.0,104.31,101.88,2.430000000000007,2.3851590106007134,-5.597999999999999,-3.1636842105263128,0.9461823915091618,0.9688563745732065
2019Q2,2019-06-30,2019,2,S_бензины_автомобильные,Бензины автомобильные,G10,Топливо и транспортные товары,114.024631,121.027217,124.647862,37.65,1688924434.093333,99.99,112.90379,106.865372,6.038418000000007,5.650490787605182,0.0,1.9447156315789442,1.0,1.0163308261854722,117.029366,112.763877,4.265489000000002,3.7826732402966265,0.0,1.4210854715202004e-14,1.0,1.0000000000000002,36.913333,36.106667,0.8066659999999999,2.2341192555934333,0.0,0.0,1.0,1.0,1492273891.76,1356238062.333333,136035829.42666698,10.030379857694365,0.0,0.0,1.0,1.0,101.07,100.34,0.7299999999999898,0.7275264102052917,-7.90000000000002,-2.3942105263157885,0.926777273148577,0.9766154320670334
2019Q3,2019-09-30,2019,3,S_бензины_автомобильные,Бензины автомобильные,G10,Топливо и транспортные товары,126.159697,122.142268,126.766122,37.38,1735107394.066666,100.02,116.596211,108.124455,8.471756,7.835189550782013,-1.4210854715202004e-14,7.376331052631571,0.9999999999999999,1.0642728256208491,117.811493,112.829055,4.982438000000002,4.415917513445453,0.0,0.0,1.0,1.0,35.906667,35.216667,0.6899999999999977,1.9592995555201114,0.0,0.0,1.0,1.0,1537062112.833333,1396551504.11,140510608.72333312,10.06125504929933,-2.384185791015625e-07,0.0,0.9999999999999999,1.0,99.71,101.24,-1.5300000000000011,-1.5112603713947068,-6.7760000000000105,-1.5789473684210549,0.9365519307839244,0.9844590184316041
2019Q4,2019-12-31,2019,4,S_бензины_автомобильные,Бензины автомобильные,G10,Топливо и транспортные товары,113.741055,123.00814,150.200963,38.606667,1949710082.953334,98.27,118.101196,109.377408,8.723787999999999,7.975859146342176,0.0,10.496444789473685,1.0,1.0932920330622808,140.7394,134.080458,6.658941999999996,4.966377725231216,0.0,0.0,1.0,1.0,36.363333,35.69,0.6733329999999995,1.8866152984029125,0.0,0.0,1.0,1.0,1699537940.066666,1525051331.066666,174486609.0,11.441359739541285,0.0,0.0,1.0,1.0,97.92,98.0,-0.0799999999999983,-0.08163265306122275,-5.426000000000002,-3.2326315789473767,0.9476739700663478,0.9681522387285784
2020Q1,2020-03-31,2020,1,S_бензины_автомобильные,Бензины автомобильные,G10,Топливо и транспортные товары,101.717264,124.456842,115.182677,40.476667,1924450490.896667,98.88,120.982753,108.974459,12.008294000000006,11.019365556107056,-1.4210854715202004e-14,8.835743789473682,0.9999999999999999,1.076419822387306,108.900315,104.457399,4.442916000000011,4.253328191715755,1.4210854715202004e-14,0.0,1.0000000000000002,1.0,39.066667,37.986667,1.0800000000000054,2.8431028181546054,0.0,0.0,1.0,1.0,1666606340.376667,1467832262.24,198774078.136667,13.542015886292475,0.0,0.0,1.0,1.0,98.42,104.31,-5.890000000000001,-5.646630236794172,-5.070000000000007,-5.981052631578962,0.9512265512265512,0.9429621152803709
2020Q2,2020-06-30,2020,2,S_бензины_автомобильные,Бензины автомобильные,G10,Топливо и транспортные товары,86.052351,125.299048,120.223051,43.003333,1878777946.103333,87.41,121.027217,112.90379,8.123426999999992,7.194999388417335,0.0,6.469262368421056,1.0,1.0544414208444204,124.647862,117.029366,7.6184960000000075,6.509901113195818,1.4210854715202004e-14,1.4210854715202004e-14,1.0000000000000002,1.0000000000000002,37.65,36.913333,0.7366669999999971,1.9956664438835612,0.0,0.0,1.0,1.0,1688924434.093333,1492273891.76,196650542.33333302,13.177912139265652,0.0,0.0,1.0,1.0,99.99,101.07,-1.0799999999999983,-1.0685663401602834,-3.3659999999999997,-10.01157894736842,0.9629197144619723,0.897234482795879
2020Q3,2020-09-30,2020,3,S_бензины_автомобильные,Бензины автомобильные,G10,Топливо и транспортные товары,123.377583,127.226353,127.178912,38.046667,1975163219.946667,91.76,122.142268,116.596211,5.546057000000005,4.756635702338564,1.4210854715202004e-14,8.842349105263168,1.0000000000000002,1.074692093647428,126.766122,117.811493,8.954628999999997,7.600811068577153,0.0,0.0,1.0,1.0,37.38,35.906667,1.4733330000000038,4.103229631421941,0.0,0.0,1.0,1.0,1735107394.066666,1537062112.833333,198045281.23333287,12.884663513582248,-2.384185791015625e-07,0.0,0.9999999999999999,1.0,100.02,99.71,0.3100000000000023,0.31090161468258176,-2.6300000000000097,-6.2005263157894746,0.9721368789066638,0.9367038280725319
2020Q4,2020-12-31,2020,4,S_бензины_автомобильные,Бензины автомобильные,G10,Топливо и транспортные товары,110.413409,128.834549,156.986639,38.93,2175886458.506667,93.07,123.00814,118.101196,4.906943999999996,4.154863935501547,0.0,10.18237600000002,1.0,1.0858170208142754,150.200963,140.7394,9.461563000000012,6.722753543073236,0.0,0.0,1.0,1.0,38.606667,36.363333,2.2433340000000044,6.169219966717584,0.0,0.0,1.0,1.0,1949710082.953334,1699537940.066666,250172142.8866682,14.72000930304945,0.0,0.0,1.0,1.0,98.27,97.92,0.3499999999999943,0.35743464052287,-2.3240000000000123,-3.5478947368421103,0.975637880789148,0.9632791135999651
2021Q1,2021-03-31,2021,1,S_бензины_автомобильные,Бензины автомобильные,G10,Топливо и транспортные товары,93.861817,133.461977,118.383604,40.86,2130673446.236667,94.96,124.456842,120.982753,3.474088999999992,2.871557237584098,0.0,9.54189505263156,1.0,1.0770003933396703,115.182677,108.900315,6.282361999999992,5.768910769450017,-1.4210854715202004e-14,0.0,0.9999999999999999,1.0,40.476667,39.066667,1.4099999999999966,3.609214986269488,0.0,0.0,1.0,1.0,1924450490.896667,1666606340.376667,257844150.51999998,15.47120902358532,0.0,0.0,1.0,1.0,98.88,98.42,0.45999999999999375,0.46738467791098737,-2.0220000000000056,0.4063157894736804,0.9791507702460249,1.0042971968027075
2021Q2,2021-06-30,2021,2,S_бензины_автомобильные,Бензины автомобильные,G10,Топливо и транспортные товары,101.556,138.089405,138.711663,39.34,2230937966.3,107.59,125.299048,121.027217,4.271831000000006,3.529644906236261,0.0,8.860240210526314,1.0,1.0685622338034952,120.223051,124.647862,-4.424811000000005,-3.5498490940823397,0.0,0.0,1.0,1.0,43.003333,37.65,5.353332999999999,14.218679946879147,0.0,0.0,1.0,1.0,1878777946.103333,1688924434.093333,189853512.01,11.241089783387451,0.0,0.0,1.0,1.0,87.41,99.99,-12.579999999999998,-12.58125812581258,-2.7520000000000095,6.098421052631593,0.9750593608961229,1.0600879512948962
2021Q3,2021-09-30,2021,3,S_бензины_автомобильные,Бензины автомобильные,G10,Топливо и транспортные товары,118.786738,142.716833,147.449035,37.863333,2292062653.636667,105.14,127.226353,122.142268,5.084085000000002,4.162428848955058,0.0,8.178585473684194,1.0,1.0607900401860404,127.178912,126.766122,0.4127900000000011,0.3256311650836815,0.0,0.0,1.0,1.0,38.046667,37.38,0.6666669999999968,1.7834858212948013,0.0,0.0,1.0,1.0,1975163219.946667,1735107394.066666,240055825.88000107,13.835214275548047,0.0,0.0,1.0,1.0,91.76,100.02,-8.259999999999991,-8.258348330333924,-1.9639999999999986,3.5247368421052556,0.9816626829997013,1.0346870807845898
2021Q4,2021-12-31,2021,4,S_бензины_автомобильные,Бензины автомобильные,G10,Топливо и транспортные товары,106.571789,147.344261,172.915233,39.343333,2590296225.013334,104.79,128.834549,123.00814,5.826409000000012,4.7366044230894095,0.0,7.496930368421033,1.0,1.0536079618721599,156.986639,150.200963,6.785675999999995,4.51773135435889,0.0,0.0,1.0,1.0,38.93,38.606667,0.3233329999999981,0.8375056049256934,0.0,0.0,1.0,1.0,2175886458.506667,1949710082.953334,226176375.55333304,11.600513200954017,0.0,0.0,1.0,1.0,93.07,98.27,-5.200000000000003,-5.291543706115807,-1.0359999999999872,3.4663157894736827,0.9902103452837678,1.034210321273667
2024Q1,2024-03-31,2024,1,S_бензины_автомобильные,Бензины автомобильные,G10,Топливо и транспортные товары,91.354606,178.301713,192.711011,37.976667,2876884782.393334,,133.461977,124.456842,9.005134999999996,7.235548367843044,0.0,18.198444315789487,1.0,1.1136669130202725,118.383604,115.182677,3.200927000000007,2.7790003526311575,0.0,0.0,1.0,1.0,40.86,40.476667,0.38333300000000037,0.947046850473139,0.0,0.0,1.0,1.0,2130673446.236667,1924450490.896667,206222955.3399999,10.715939761272509,0.0,0.0,1.0,1.0,94.96,98.88,-3.9200000000000017,-3.964401294498384,,,,
2017Q1,2017-03-31,2017,1,S_газовое_моторное_топливо,Газовое моторное топливо,G10,Топливо и транспортные товары,100.0,105.627924,100.0,36.863333,1318029619.0,102.4,,,,,1.4210854715202004e-14,2.7983280526315752,1.0000000000000002,1.027213255355626,,,,,0.0,0.0,1.0,1.0,,,,,0.0,0.0,1.0,1.0,,,,,0.0,0.0,1.0,1.0,,,,,-0.19200000000000728,1.7836842105263173,0.9981285090455395,1.0177275842047173
2017Q2,2017-06-30,2017,2,S_газовое_моторное_топливо,Газовое моторное топливо,G10,Топливо и транспортные товары,120.425247,106.865372,112.763877,36.106667,1356238062.333333,101.73,,,,,-1.4210854715202004e-14,0.20523215789472715,0.9999999999999999,1.0019241692182155,,,,,-1.4210854715202004e-14,1.4210854715202004e-14,0.9999999999999999,1.0000000000000002,,,,,0.0,0.0,1.0,1.0,,,,,0.0,0.0,1.0,1.0,,,,,-1.3739999999999952,0.8715789473684339,0.9866736499068902,1.0086416080905491
2017Q3,2017-09-30,2017,3,S_газовое_моторное_топливо,Газовое моторное топливо,G10,Топливо и транспортные товары,126.783023,108.124455,112.829055,35.216667,1396551504.11,100.06,,,,,1.4210854715202004e-14,3.6280056315789437,1.0000000000000002,1.0347189368969634,,,,,0.0,1.4210854715202004e-14,1.0,1.0000000000000002,,,,,0.0,0.0,1.0,1.0,,,,,0.0,0.0,1.0,1.0,,,,,-2.486000000000004,-1.8173684210526346,0.9757572211495329,0.9821612154964431
2017Q4,2017-12-31,2017,4,S_газовое_моторное_топливо,Газовое моторное топливо,G10,Топливо и транспортные товары,138.015482,109.377408,134.080458,35.69,1525051331.066666,103.8,,,,,-1.4210854715202004e-14,7.8481287368421135,0.9999999999999999,1.077299167233328,,,,,0.0,0.0,1.0,1.0,,,,,0.0,0.0,1.0,1.0,,,,,0.0,0.0,1.0,1.0,,,,,0.519999999999996,1.3052631578947285,1.0050348567002323,1.012734928622779
2018Q1,2018-03-31,2018,1,S_газовое_моторное_топливо,Газовое моторное топливо,G10,Топливо и транспортные товары,110.865641,108.974459,104.457399,37.986667,1467832262.24,112.25,105.627924,,,,0.0,4.951688157894736,1.0,1.047601963664387,100.0,,,,1.4210854715202004e-14,0.0,1.0000000000000002,1.0,36.863333,,,,0.0,0.0,1.0,1.0,1318029619.0,,,,0.0,0.0,1.0,1.0,102.4,,,,6.409999999999997,8.985263157894735,1.0605631141345426,1.0870119213263814
2018Q2,2018-06-30,2018,2,S_газовое_моторное_топливо,Газовое моторное топливо,G10,Топливо и транспортные товары,127.662121,112.90379,117.029366,36.913333,1492273891.76,103.14,106.865372,,,,0.0,5.497446052631588,1.0,1.051183625199322,112.763877,,,,-1.4210854715202004e-14,0.0,0.9999999999999999,1.0,36.106667,,,,0.0,0.0,1.0,1.0,1356238062.333333,,,,0.0,0.0,1.0,1.0,101.73,,,,1.695999999999998,0.7678947368421092,1.0167185836520642,1.0075010153876212
2018Q3,2018-09-30,2018,3,S_газовое_моторное_топливо,Газовое моторное топливо,G10,Топливо и транспортные товары,160.240266,116.596211,117.811493,35.906667,1537062112.833333,102.69,108.124455,,,,0.0,9.448186842105258,1.0,1.088178824727391,112.829055,,,,0.0,1.4210854715202004e-14,1.0,1.0000000000000002,35.216667,,,,0.0,0.0,1.0,1.0,1396551504.11,,,,0.0,0.0,1.0,1.0,100.06,,,,0.6839999999999975,-0.007894736842104066,1.0067054879124757,0.9999231265951232
2018Q4,2018-12-31,2018,4,S_газовое_моторное_топливо,Газовое моторное топливо,G10,Топливо и транспортные товары,178.465583,118.101196,140.7394,36.363333,1699537940.066666,100.97,109.377408,,,,0.0,11.007614736842115,1.0,1.102785009213516,134.080458,,,,0.0,0.0,1.0,1.0,35.69,,,,0.0,0.0,1.0,1.0,1525051331.066666,,,,0.0,0.0,1.0,1.0,103.8,,,,0.4019999999999868,0.07789473684209725,1.0039972953623417,1.0007720597824667
2019Q1,2019-03-31,2019,1,S_газовое_моторное_топливо,Газовое моторное топливо,G10,Топливо и транспортные товары,123.835645,120.982753,108.900315,39.066667,1666606340.376667,107.88,108.974459,105.627924,3.346535000000003,3.168229454173504,0.0,6.5527112105263114,1.0,1.057263906471186,104.457399,100.0,4.457398999999995,4.457398999999995,0.0,0.0,1.0,1.0,37.986667,36.863333,1.1233339999999998,3.0472936345717843,0.0,0.0,1.0,1.0,1467832262.24,1318029619.0,149802643.24,11.365650747185525,0.0,0.0,1.0,1.0,112.25,102.4,9.849999999999994,9.619140624999995,3.8619999999999948,6.296315789473681,1.037128189351843,1.0619815656264733
2019Q2,2019-06-30,2019,2,S_газовое_моторное_топливо,Газовое моторное топливо,G10,Топливо и транспортные товары,143.58147,121.027217,124.647862,37.65,1688924434.093333,109.73,112.90379,106.865372,6.038418000000007,5.650490787605182,0.0,1.9447156315789442,1.0,1.0163308261854722,117.029366,112.763877,4.265489000000002,3.7826732402966265,0.0,1.4210854715202004e-14,1.0,1.0000000000000002,36.913333,36.106667,0.8066659999999999,2.2341192555934333,0.0,0.0,1.0,1.0,1492273891.76,1356238062.333333,136035829.42666698,10.030379857694365,0.0,0.0,1.0,1.0,103.14,101.73,1.4099999999999966,1.386021822471244,1.8399999999999892,7.345789473684221,1.0170544072666603,1.0717472883359893
2019Q3,2019-09-30,2019,3,S_газовое_моторное_топливо,Газовое моторное топливо,G10,Топливо и транспортные товары,161.894399,122.142268,126.766122,37.38,1735107394.066666,113.16,116.596211,108.124455,8.471756,7.835189550782013,-1.4210854715202004e-14,7.376331052631571,0.9999999999999999,1.0642728256208491,117.811493,112.829055,4.982438000000002,4.415917513445453,0.0,0.0,1.0,1.0,35.906667,35.216667,0.6899999999999977,1.9592995555201114,0.0,0.0,1.0,1.0,1537062112.833333,1396551504.11,140510608.72333312,10.06125504929933,-2.384185791015625e-07,0.0,0.9999999999999999,1.0,102.69,100.06,2.6299999999999955,2.628422946232256,6.36399999999999,11.561052631578946,1.0595902468257237,1.1137910670437945
2019Q4,2019-12-31,2019,4,S_газовое_моторное_топливо,Газовое моторное топливо,G10,Топливо и транспортные товары,206.546718,123.00814,150.200963,38.606667,1949710082.953334,110.14,118.101196,109.377408,8.723787999999999,7.975859146342176,0.0,10.496444789473685,1.0,1.0932920330622808,140.7394,134.080458,6.658941999999996,4.966377725231216,0.0,0.0,1.0,1.0,36.363333,35.69,0.6733329999999995,1.8866152984029125,0.0,0.0,1.0,1.0,1699537940.066666,1525051331.066666,174486609.0,11.441359739541285,0.0,0.0,1.0,1.0,100.97,103.8,-2.8299999999999983,-2.7263969171483606,6.444000000000003,8.637368421052628,1.0621431877796637,1.0850950195742914
2020Q1,2020-03-31,2020,1,S_газовое_моторное_топливо,Газовое моторное топливо,G10,Топливо и транспортные товары,134.043161,124.456842,115.182677,40.476667,1924450490.896667,110.34,120.982753,108.974459,12.008294000000006,11.019365556107056,-1.4210854715202004e-14,8.835743789473682,0.9999999999999999,1.076419822387306,108.900315,104.457399,4.442916000000011,4.253328191715755,1.4210854715202004e-14,0.0,1.0000000000000002,1.0,39.066667,37.986667,1.0800000000000054,2.8431028181546054,0.0,0.0,1.0,1.0,1666606340.376667,1467832262.24,198774078.136667,13.542015886292475,0.0,0.0,1.0,1.0,107.88,112.25,-4.3700000000000045,-3.893095768374169,6.390000000000001,5.478947368421046,1.0614718614718615,1.0522495934469673
